,year,company_name,number_of_single_use_plastic_bags_issued,gross_proceeds_of_charge,vat,costs_deducted,cost_of_changing_till_systems,cost_of_staff_communications,cost_of_customer_communications,cost_of_obtaining_advice_on_charge,cost_of_administering_donations,other_costs_associated_with_implementing_charge,net_proceeds,amount_donated_to_good_causes,number_of_paper_bags_issued,number_of_bags_for_life_issued,number_of_fabric_bags_issued,number_of_other_bags_issued,difference_between_donations_and_proceeds,charity/voluntary,local_causes,health,arts_heritage,sports,education,environment,unknown
409,2017-18,PAULTONS PARK LTD,94358,4717.9,786.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.58,3932.0,,,,,0.42000000000007276,1,1,0,0,0,0,0,0
410,2017-18,PAVERS LTD,344216,17210.8,2868.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14342.33,14342.0,,,,,-0.32999999999992724,1,0,0,0,0,0,0,0
411,2017-18,PCT HEALTHCARE LTD,6114,305.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,254.0,,,,,0.0,1,1,0,0,0,0,0,0
412,2017-18,PERCY INGLE BAKERIES LTD,703652,35182.6,5862.71,15308.33,14.0,650.0,500.0,70.0,2600.0,11474.33,14011.56,14012.0,,,,,0.4400000000005093,1,1,1,0,1,1,0,0
413,2017-18,PETROGAS GROUP UK LTD,178273,8913.65,1485.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7428.05,,,,,,,0,0,0,0,0,0,0,1
414,2017-18,PETS AT HOME LIMITED,1828932,91446.6,15491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75955.6,91446.6,,,,,15491.0,0,0,0,0,0,0,0,1
415,2017-18,PGL TRAVEL LTD,37751,1887.56,465.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.42,1887.56,,,,,465.1399999999999,0,1,0,0,0,0,0,0
416,2017-18,PICSOLVE INTERNATIONAL LTD,36925,1846.25,369.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0,0.0,,,,,-1477.0,0,0,0,0,0,0,0,1
417,2017-18,PLYMOUTH CITY MUSEUM,275,13.75,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,11.0,,,,,-0.46000000000000085,0,0,0,0,0,0,1,0
418,2017-18,PORTMEIRION GROUP UK LIMITED,36079,1827.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.0,,,,,,,0,0,0,0,0,0,0,1
419,2017-18,POST OFFICE LIMITED,850,42.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,,,,,0.0,1,0,0,0,0,0,0,0
420,2017-18,POTTERS LEISURE LTD,6970,349.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,,,,,0.0,0,1,0,0,0,0,0,0
421,2017-18,POUNDLAND LIMITED ,47214403,2360720.15,472144.03,,,,,,,,1888576.1199999999,,,,,,,0,0,0,0,0,0,0,1
422,2017-18,POUNDSTRETCHER LTD,5705937,285296.85,47546.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237750.4,,,,,,,0,0,0,0,0,0,0,1
423,2017-18,POUNDWORLD RETAIL LIMITED,11281682,567707.0,113310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454397.0,0.0,,,,,-454397.0,0,0,0,0,0,0,0,1
424,2017-18,PRET A MANGER (EUROPE) LTD,251264,12563.2,2512.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.56,10050.0,,,,,-0.5599999999994907,0,0,0,0,0,0,1,0
425,2017-18,QD COMMERCIAL GROUP HOLDINGS LIMITED,1303196,54299.86,10859.97,15500.0,0.0,0.0,0.0,0.0,0.0,15500.0,27939.89,21368.0,,,,,-6571.889999999999,0,0,0,0,0,0,0,1
426,2017-18,QUALITY SAVE,828669,41407.0,8281.0,11758.0,0.0,0.0,500.0,0.0,900.0,10358.0,21368.0,,,,,,,0,0,0,0,0,0,0,1
427,2017-18,QVC,35763,1788.15,298.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.12,,,,,,,0,1,0,0,0,0,0,0
428,2017-18,RAGDALE HALL (1990) LIMITED,200,10.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,,,,,-8.33,0,0,0,0,0,0,0,1
429,2017-18,RED 5 (RETAIL) LIMITED,101892,5095.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.0,,,,,,,0,0,0,0,0,0,0,1
430,2017-18,REXEL UK LTD,124976,6249.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.0,0.0,,,,,-5208.0,0,0,0,0,0,0,0,1
431,2017-18,RINGTONS LIMITED,3,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,,,,,-0.12,0,0,0,0,0,0,0,1
432,2017-18,RIVER ISLAND CLOTHING CO LTD,8024565,401228.27,66871.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334356.89,,,,,,,0,0,0,0,0,0,0,1
433,2017-18,ROBERT DYAS HOLDINGS LIMITED,1454707,72735.0,12122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60613.0,60613.0,,,,,0.0,1,0,0,0,0,0,0,0
434,2017-18,ROMAN ORIGINALS PLC,443228,22161.4,3693.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18467.83,18468.0,,,,,0.16999999999825377,1,1,0,0,0,0,0,0
435,2017-18,ROYS (WROXHAM) LIMITED,591567,29578.350000000002,5720.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23858.2,20404.51,,,,,-3453.6900000000023,0,1,0,0,0,0,0,0
436,2017-18,RYMAN LIMITED,1370352,68518.0,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57098.0,57098.0,,,,,0.0,1,0,0,0,0,0,0,0
437,2017-18,SAINSBURY'S,53947789,2697389.0,449565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247824.0,2247824.0,,,,,0.0,1,0,0,0,0,0,0,0
438,2017-18,SALLY SALON SERVICES LTD,264681,13234.05,2646.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10587.35,10587.0,,,,,-0.3500000000003638,1,0,0,0,0,0,0,0
439,2017-18,SAVERS HEALTH & BEAUTY LIMITED,11311753,565584.0,93946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471638.0,471638.0,,,,,0.0,0,0,1,0,0,0,0,0
440,2017-18,SAYERS THE BAKERS LIMITED,1453561,72678.05,12113.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60565.04,60565.0,,,,,-0.040000000000873115,0,1,0,0,0,0,0,0
441,2017-18,SCOTTISH MIDLAND CO-OPERATIVE SOCIETY LTD,211589,10579.45,2115.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8463.560000000001,8463.560000000001,,,,,0.0,0,1,0,0,0,0,0,0
442,2017-18,SHEARINGS HOTELS LTD,13,0.65,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,,,,,-0.54,0,0,0,0,0,0,0,1
443,2017-18,SKECHERS USA LTD,271478,13573.9,2262.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11311.58,,,,,,,0,0,0,0,0,0,0,1
444,2017-18,SMG UK LTD FIRST DIRECT ARENA,8025,401.25,66.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.38,334.0,,,,,-0.37999999999999545,0,0,1,0,0,0,0,0
445,2017-18,SMG UK LTD T/A MANCHESTER ARENA,2920,146.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.8,117.0,,,,,0.20000000000000284,0,1,0,0,0,0,0,0
446,2017-18,SMIGGLE UK LIMITED,636456,31822.8,5303.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26519.0,0.0,,,,,-26519.0,0,0,0,0,0,0,0,1
447,2017-18,SMYTHS TOYS UK LIMITED,2006153,100307.65,16718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83589.65,83590.0,,,,,0.35000000000582077,1,0,1,0,0,0,0,0
448,2017-18,SNAPPY SNAPS,973,48.65,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,58.5,,,,,17.96,1,0,0,0,0,0,0,0
449,2017-18,SODEXO LTD,552606,29052.15,4842.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24210.12,,,,,,,0,0,0,0,0,0,0,1
450,2017-18,SOUTH TYNESIDE COUNCIL,559,27.95,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.91,24.0,,,,,0.08999999999999986,1,0,0,0,0,0,0,0
451,2017-18,SOUTHAMPTON CITY COUNCIL,1570,78.5,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.42,65.0,,,,,-0.4200000000000017,1,0,0,0,0,0,0,0
452,2017-18,SPORTSWIFT LTD T/A CARD FACTORY,11842720,592136.0,98689.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493446.67,0.0,,,,,-493446.67,0,0,0,0,0,0,0,1
453,2017-18,SSP UK LIMITED,10215324,510766.0,85127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425639.0,425638.0,,21688.0,,,-1.0,1,0,0,0,0,0,0,0
454,2017-18,ST PETER'S HOSPICE,125672,6283.6,1047.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5236.33,0.0,,,,,-5236.33,0,0,0,0,0,0,0,1
455,2017-18,STANLEY BLACK AND DECKER,4359,217.95,36.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.62,181.0,,,,,-0.6200000000000045,0,1,0,0,0,0,0,0
456,2017-18,SUE RYDER,1441806,145287.0,24214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121073.0,121073.0,,,,,0.0,1,0,1,0,0,0,0,0
457,2017-18,SUK RETAIL LTD,145852,7292.6,1215.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.17,1313.0,,,,,-4764.17,0,1,0,0,0,0,0,0
458,2017-18,TATE BROS. LTD,54078,2704.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.0,4642.0,,,,,2389.0,0,1,0,0,0,0,0,0
459,2017-18,TESCO STORES LTD,332741451,16637072.55,2772845.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864227.13,13864227.0,,,,,-0.13000000081956387,0,1,0,0,0,0,0,0
460,2017-18,THE ATKINSON,189,7.87,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,,,,,-6.29,0,0,0,0,0,0,0,1
461,2017-18,THE CAMPHILL VILLAGE TRUST LTD,6,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,,,-0.2,0,0,0,0,0,0,0,1
462,2017-18,THE CHILDREN'S SOCIETY,199243,9962.15,1992.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.89,9962.0,,,,,1992.1099999999997,1,0,0,0,0,0,0,0
463,2017-18,THE CO-OPERATIVE GROUP,120629924,6031496.0,976993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054503.0,5054503.0,,19887722.0,,,0.0,0,1,0,0,0,0,0,0
464,2017-18,THE DISNEY STORE LTD,1444586,72229.3,12038.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60191.08,57783.0,,,,,-2408.0800000000017,0,0,0,0,0,0,1,0
465,2017-18,THE LAMBING SHED FARM SHOP LTD,6424,321.2,53.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.67,268.0,,,,,0.3299999999999841,0,1,0,0,0,0,0,0
466,2017-18,THE MIDCOUNTIES CO-OPERATIVE,9359305,468000.0,94000.0,75000.0,0.0,0.0,0.0,0.0,0.0,75000.0,299000.0,199000.0,,,,,-100000.0,1,1,1,1,1,0,1,0
467,2017-18,THE ORIGINAL FACTORY SHOP LTD,1939275,96963.75,19392.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77571.0,96963.75,,,,,19392.75,1,0,0,0,0,0,0,0
468,2017-18,THE READING FOOTBALL CLUB LIMITED,4643,232.15,38.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.46,193.0,,,,,-0.46000000000000796,0,1,0,0,0,0,0,0
469,2017-18,THE SALVATION ARMY,22891,1144.55,228.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.64,0.0,,,,,-915.64,0,0,0,0,0,0,0,1
470,2017-18,THE SOUTHERN CO-OPERATIVE,8994517,449978.0,74996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374982.0,,,,,,,0,0,0,0,0,0,0,1
471,2017-18,THORNTONS LTD,1229783,61489.15,10248.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51240.95,51240.95,,,,,0.0,0,0,0,0,0,0,1,0
472,2017-18,THREE,27525,1376.25,275.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,,,,,,,0,1,0,0,0,0,0,0
473,2017-18,TIGER RETAIL LTD,1903119,185817.3,30969.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154847.75,0.0,,,,,-154847.75,0,0,0,0,0,0,0,1
474,2017-18,TJX EUROPE,18374174,918708.7000000001,183741.74000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734966.9600000001,,,,,,,0,0,0,0,0,0,0,1
475,2017-18,TOOLSTATION LTD,316495,15824.75,2626.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13197.84,,,,,,,0,0,0,0,0,1,0,0
476,2017-18,TRAVIS PERKINS PLC,313574,15678.7,3135.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12542.96,,,,,,,0,1,0,0,0,0,1,0
477,2017-18,TYNE AND WEAR ARCHIVES & MUSEUMS,4765,238.25,39.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.54,199.0,,,,,0.46000000000000796,0,0,0,1,0,0,0,0
478,2017-18,"UCL SHOP, UNIVERISTY COLLEGE LONDON",517,139.59,23.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.32,,,,,,,0,0,0,0,0,0,0,1
479,2017-18,UNIVERSITY OF BATH,75166,3758.3,626.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131.92,3131.0,,16671.0,,,-0.9200000000000728,1,0,0,0,0,0,0,0
480,2017-18,UNIVERSITY OF BIRMINGHAM,26142,1324.05,220.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.37,0.0,,,,,-1103.37,0,0,0,0,0,0,0,1
481,2017-18,UNIVERSITY OF EXETER,43365,2788.35,464.77,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2273.58,2273.0,,,,,-0.5799999999999272,0,1,0,0,0,0,0,0
482,2017-18,UNIVERSITY OF KEELE,44203,2210.15,368.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.79,0.0,,,,,-1841.79,0,0,0,0,0,0,0,1
483,2017-18,UNIVERSITY OF LONDON,401,32.1,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,0.0,,,,,-25.18,0,0,0,0,0,0,0,1
484,2017-18,UNIVERSITY OF MANCHESTER,2030,104.55,20.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.64,84.0,,,,,0.35999999999999943,0,0,0,1,0,1,0,0
485,2017-18,UNIVERSITY OF THE ARTS LONDON,10165,1177.1,196.18,980.92,0.0,0.0,0.0,0.0,0.0,980.92,0.0,0.0,,8663.0,,,0.0,0,0,0,0,0,0,0,1
486,2017-18,UNIVERSITY OF WARWICK,147517,7375.85,1229.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.54,,,,,,,0,0,0,0,0,0,0,1
487,2017-18,VODAFONE LTD,10810,558.15,111.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.52,446.0,,,,,-0.5199999999999818,1,0,0,0,0,0,0,0
488,2017-18,VOLKSWAGEN GROUP UK LTD ,5477,547.7,91.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.42,456.0,,,,,-0.4200000000000159,0,1,0,0,0,0,0,0
489,2017-18,W R EVANS HEALTHCARE LTD,8790,439.5,73.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.25,,,,,,,0,0,0,0,0,0,0,1
490,2017-18,W WING YIP & BROTHERS TRADING GROUP LTD,428589,21429.45,3571.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17857.87,17777.0,,,,,-80.86999999999898,1,0,0,0,0,0,0,0
491,2017-18,WAITROSE LTD,62747015,3137350.0,522891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614459.0,2614459.0,,,,,0.0,0,0,0,0,0,0,1,0
492,2017-18,WAREMOSS LTD,14763,745.6,124.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.34,621.0,,,,,-0.34000000000003183,1,0,0,0,0,0,0,0
493,2017-18,WARNER BROS. STUDIOS LEAVESDEN LTD.,488181,24409.05,4068.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20340.87,20341.0,,62281.0,,,0.13000000000101863,1,1,0,0,0,0,0,0
494,2017-18,WARNER LEISURE HOTELS,15366,814.31,144.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.76,669.0,,,,,-0.7599999999999909,0,0,1,0,0,0,0,0
495,2017-18,WARRENS BAKERY LIMITED,57425,2871.25,478.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.71,,,,,,,0,0,0,0,0,0,0,1
496,2017-18,WATFORD ASSOCIATION FOOTBALL CLUB,4293,214.65,35.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.87,179.0,,,,,0.12999999999999545,0,0,0,0,0,0,1,0
497,2017-18,WELCOME BREAK GROUP LIMITED,1404316,70215.8,11702.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58513.26,58513.0,,,,,-0.26000000000203727,1,0,0,0,0,0,0,0
498,2017-18,WH SMITH PLC,2469294,125585.0,20931.0,10798.0,0.0,5802.0,1549.0,0.0,3447.0,0.0,93856.0,93856.0,,,,,0.0,1,1,0,0,0,1,0,0
499,2017-18,WILDFOWL & WETLANDS TRUST (TRADING) LTD,5174,252.27,41.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.39,,,,,,,0,0,0,0,0,0,0,1
500,2017-18,WILKO RETAIL LIMITED,33334402,1666720.0,277786.68,59125.63,0.0,599.31,54964.25,0.0,3562.07,0.0,1329807.69,1329808.0,,,,,0.31000000005587935,1,0,0,1,0,1,1,0
501,2017-18,WILLIAM STRIKE LTD,102682,5130.28,855.05,2176.86,0.0,0.0,0.0,0.0,0.0,2176.86,2098.37,,,,,,,0,0,0,0,0,0,0,1
502,2017-18,WM MORRISON SUPERMARKETS PLC,183271200,9163560.0,1237073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7926487.0,5771521.0,,,,,-2154966.0,1,0,0,0,0,0,0,0
503,2017-18,WOBURN ENTERPRISES PARTNERSHIP,10006,500.3,83.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.92,417.0,,,,,0.07999999999998408,0,0,1,0,0,0,0,0
504,2017-18,WOODTHORPE HALL GARDEN CENTRES LIMITED,46831,3141.7,523.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2618.08,2618.0,,,,,-0.07999999999992724,0,1,0,0,0,0,0,0
505,2017-18,WR EVANS,3999,200.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,,,,,0.0,1,1,0,0,0,0,0,0
506,2017-18,WRIGHTS PIES (SHELTON) LTD,87711,4385.55,730.92,100.0,0.0,0.0,100.0,0.0,0.0,0.0,3554.63,,,,,,,0,0,0,0,0,0,0,1
507,2017-18,YESSS (A) ELECTRICAL LTD,260605,13030.25,2171.71,500.0,0.0,0.0,0.0,0.0,500.0,0.0,10358.54,10358.0,,,,,-0.5400000000008731,1,0,0,0,0,0,0,0
508,2017-18,YO! SUSHI UK LTD,29270,1463.5,243.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.58,1219.0,,,,,-0.5799999999999272,0,0,1,0,0,0,0,0
509,2017-18,YTC LTD,177775,7111.0,1777.75,905.8,118.8,622.0,165.0,0.0,0.0,0.0,4427.45,6205.2,,,,,1777.75,0,0,1,0,0,0,0,0
510,2018-19,A F BLAKEMORE & SON LTD,5114183,255709.15,42618.191666666666,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,193090.9583333333,,,,,,,0,0,0,0,0,0,0,1
511,2018-19,AGE UK TRADING CIC,563644,28182.2,4697.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23485.17,,,,,,,0,0,0,0,0,0,0,1
512,2018-19,ALDI STORES LTD,38138993,1906949.65,317824.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589124.71,1589124.71,,74797563.0,,,0.0,1,0,1,0,0,1,1,0
513,2018-19,"ANIMAL, A DIVISION OF H YOUNG (OPERATIONS) LIMITED",31390,1569.5,261.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.92,0.0,,,,,-1307.92,0,0,0,0,0,0,1,0
514,2018-19,ARCHANT COMMUNITY MEDIA LIMITED,170083,8504.15,1417.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7086.79,8504.0,,,,,1417.21,0,1,0,0,0,0,0,0
515,2018-19,ARGOS,1569663,78483.15,13080.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65402.62,65403.0,,,,,0.37999999999738066,1,0,0,0,0,0,0,0
516,2018-19,ASDA STORES LIMITED,106896430,5344821.5,890803.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454017.92,4454018.0,,,,,0.0800000000745058,1,0,0,0,0,0,1,0
517,2018-19,"ASHMOLEAN MUSEUM, UNIVERSITY OF OXFORD",2459,122.95,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.46,,,,,,,0,0,0,0,0,0,0,1
518,2018-19,B&Q,791927,39596.35,6599.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32996.96,80359.0,,597170.0,,,47362.04,1,0,0,0,0,0,0,0
519,2018-19,BARTON GRANGE GROUP LTD,76224,3811.2,632.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178.51,3179.0,,1987.0,,,0.4899999999997817,0,0,0,0,0,0,1,0
520,2018-19,"BATH & NORTH EAST SOMERSET COUNCIL, MUSEUMS TRADING",8138,406.9,67.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.08,339.0,,,,,-0.07999999999998408,1,0,0,0,0,0,0,0
521,2018-19,BEAUTY OUTLET LTD,115161,5758.05,959.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798.38,,,,,,,0,0,0,0,0,0,0,1
522,2018-19,BENTS GARDEN CENTRE LIMITED,35406,1770.3,295.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.25,1475.0,,,,,-0.25,1,0,0,0,0,0,0,0
523,2018-19,BIDDLES OF GUILDFORD,633,31.65,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.369999999999997,38.0,,,,,11.630000000000003,1,1,0,0,0,0,0,0
524,2018-19,BIRDS (DERBY) LTD,565050,28255.1,4701.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23553.17,,,,,,,0,0,0,0,0,0,0,1
525,2018-19,BLACKBURN ROVERS FOOTBALL & ATHLETIC LTD,13138,656.9,131.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.52,526.0,,,,,0.4800000000000182,0,1,0,0,0,0,0,0
526,2018-19,BLACKPOOL PLEASURE BEACH LTD,29306,1465.3,244.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.08,1465.0,,1104.0,,,243.92000000000007,0,1,0,0,0,0,0,0
527,2018-19,BLACKWELL UK LIMITED,191557,9577.85,1596.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7981.54,,,,,,,0,0,0,0,0,0,0,1
528,2018-19,BMB CLOTHING LIMITED,88660,4433.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0,3697.0,88660.0,,,,0.0,1,0,0,0,0,0,0,0
529,2018-19,BONMARCHE LIMITED,1835992,91799.6,15299.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76499.67,,,,,,,0,0,0,0,0,0,0,1
530,2018-19,BOUX AVENUE LIMITED,91923,4596.15,766.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.13,3830.0,,,,,-0.13000000000010914,1,0,0,0,0,0,0,0
531,2018-19,BRADFORDS BUILDING SUPPLIES LTD,1174,65.33,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45,,,,,,,0,0,0,0,0,0,0,1
532,2018-19,BRIGHTON & HOVE ALBION FC,5979,298.95,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.12,,,,,,,0,0,0,0,0,0,0,1
533,2018-19,BRITANNIA JINKY JERSEY LTD,61626,3081.3,513.5499999999997,2567.75,0.0,2567.75,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1
534,2018-19,BRYANSTON CONFERENCE CENTRE LIMITED,414,20.7,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,,,,,,,0,0,0,0,0,0,0,1
535,2018-19,C AND J CLARKS INTERNATIONAL LIMITED,3007814,150390.7,25065.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125325.58,125325.0,,,,,-0.5800000000017462,1,0,0,0,0,0,0,0
536,2018-19,C BREWER & SONS LTD,12592,629.6,104.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.67,506.0,,,,,-18.66999999999996,0,0,0,0,0,0,1,0
537,2018-19,CANCER RESEARCH UK,1109174,55458.7,9243.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46215.58,,,,,,,0,0,0,0,0,0,0,1
538,2018-19,CARDZONE LTD,420721,21036.05,3506.01,2103.0,0.0,0.0,0.0,0.0,2103.0,0.0,15427.04,,,,,,,0,0,0,0,0,0,0,1
539,2018-19,CATS PROTECTION,119492,5974.0,995.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.33,4979.0,119492.0,,,,0.6700000000000728,1,0,0,0,0,0,0,0
540,2018-19,CAVAGHAN & GRAY LTD,10613,530.65,88.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.21,442.0,,,,,-0.20999999999997954,0,0,0,0,0,0,1,0
541,2018-19,CDS SUPERSTORES INTERNATIONAL LTD T/A THE RANGE,4363218,218160.9,36360.15,500.0,0.0,0.0,0.0,0.0,0.0,500.0,181300.75,,,,,,,0,0,0,0,0,0,0,1
542,2018-19,CENTER PARCS,25069,1253.45,208.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.54,1254.0,,,,,209.46000000000004,1,0,0,0,0,0,0,0
543,2018-19,CENTRAL ENGLAND CO-OPERATIVE SOCIETY,9283809,464190.45,74452.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389737.74,0.0,,,,,-389737.74,0,0,0,0,0,0,0,1
544,2018-19,CHANEL UK LTD,959,47.95,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96,48.0,,720.0,,,8.04,0,1,0,0,0,0,0,0
545,2018-19,CHESTER ZOO ENTERPRISES LTD,4759,237.95,39.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.27,,,,,,,0,0,0,0,0,0,0,1
546,2018-19,CHOICE DISCOUNT STORES LIMITED,566400,28320.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,23600.0,,,,,0.0,0,1,0,0,0,0,0,0
